id,timestamp,longitude,latitude,description,geometry
0,1994/05/13 00:00:00+00,-121.8053,48.64056,Report 60: Missing Cattle and large footprints found Class B; Skagit County,POINT (-121.8053 48.64056)
2784,2005/05/02 00:00:00+00,-95.28653,30.3343,"Report 11543: While riding horse, man has mid-day sighting. Class A; Montgomery County",POINT (-95.28653 30.3343)
2785,2004/12/27 00:00:00+00,-97.05903,33.77528,Report 11592: Youth has sighting near bridge. Class A; Cooke County,POINT (-97.05903000000001 33.77528)
2786,2005/06/15 00:00:00+00,-94.47903,31.0232,"Report 11687: While checking deer feeders, hunter has encounter on Neches River. Class A; Tyler County",POINT (-94.47902999999999 31.0232)
2787,2003/01/15 00:00:00+00,-93.972,30.83315,Report 13028: Two young men have a surprise backyard encounter while watching a meteor shower south of Jasper  Class A; Jasper County,POINT (-93.97199999999999 30.83315)
2788,1981/11/25 00:00:00+00,-93.7,30.8,Report 13833: Early evening sighting by motorist two miles outside Bon Wier Class A; Newton County,POINT (-93.7 30.8)
2789,1969/07/20 00:00:00+00,-98.3298,32.8269,Report 14376: Encounter during a summer camp campout near the Brazos River Class A; Palo Pinto County,POINT (-98.32980000000001 32.8269)
2790,2001/06/15 00:00:00+00,-95.6669,31.6212,Report 14567: Midnight sighting by couple parked in a pasture near Elkhart stargazing Class A; Anderson County,POINT (-95.6669 31.6212)
2791,2006/02/01 00:00:00+00,-95.46671,32.85232,"Report 14638: Woman describes husband's daytime sighting on ranch near Quitman, TX. Class A; Wood County",POINT (-95.46671000000001 32.85232)
2792,2004/10/20 00:00:00+00,-95.23958,33.36867,Report 19073: Large creature leaps in front of car on TX-37 near the Sulphur River Class A; Franklin County,POINT (-95.23958 33.36867)
2793,2007/12/20 00:00:00+00,-95.59745,31.1683,Report 20685: Hunter observes large Bipedal Creature jumping fence near Austonio Class A; Houston County,POINT (-95.59744999999999 31.1683)
2794,2007/08/13 00:00:00+00,-93.8117,30.12615,Report 21438: Late Night Sighting by Motorist near I-10 Class A; Orange County,POINT (-93.8117 30.12615)
2795,2006/10/21 00:00:00+00,-101.667,34.93243,"Report 21850: Camper startles a ""Chewbacca"" like creature in Palo Duro Canyon State Park Class A; Randall County",POINT (-101.667 34.93243)
2796,2008/09/15 00:00:00+00,-98.68465,29.56835,Report 24529: Tall hairy figure leans out from behind a tree to observe woman outside San Antonio Class A; Bexar County,POINT (-98.68465 29.56835)
2797,1981/04/30 00:00:00+00,-95.37101,31.82347,Report 24539: Two cousins have a sighting in a thunderstorm on a family farm outside Palestine Class A; Cherokee County,POINT (-95.37101 31.82347)
2798,1980/04/19 00:00:00+00,-95.10654,30.302,Report 24905: Man recalls a late night encounter while parking in a remote area north of Splendora Class A; Liberty County,POINT (-95.10654 30.302)
2799,1979/08/15 00:00:00+00,-94.45095,31.2371,Report 24970: Man recalls daytime sighting 30 years ago as a seismic hole driller in the Angelina National Forest  Class A; Angelina County,POINT (-94.45095000000001 31.2371)
2800,2009/08/25 00:00:00+00,-96.12524,31.93425,Report 26504: Early morning sighting by a truck driver near Richland Chambers Lake Class A; Freestone County,POINT (-96.12524000000001 31.93425)
2801,1990/05/18 00:00:00+00,-95.12381,30.43703,Report 27237: Woman recalls seeing huge bigfoot creature from a boat on Lake Livingston Class A; San Jacinto County,POINT (-95.12381000000001 30.43703)
2802,2007/11/15 00:00:00+00,-95.17966,30.31363,Report 28873: Motorist recounts daylight sighting on her property east of New Waverly Class A; San Jacinto County,POINT (-95.17966 30.31363)
2803,2011/04/03 00:00:00+00,-95.35257,32.19202,Report 29092: Two afternoon sightings by father & son while driving near Tyler Class A; Smith County,POINT (-95.35257 32.19202)
2804,2011/06/30 00:00:00+00,-97.61,32.675,Report 30238: Worker has late night encounter at gas well near Aledo Class A; Parker County,POINT (-97.61 32.675)
2805,2011/08/27 00:00:00+00,-97.61,32.675,Report 30504: Gas field trucker has encounter at well head near Aledo Class A; Parker County,POINT (-97.61 32.675)
2806,1972/07/15 00:00:00+00,-95.12872,32.24271,Report 31912: Childhood sighting recalled near Whitehouse Class A; Smith County,POINT (-95.12872 32.24271)
2807,1993/04/15 00:00:00+00,-97.77225,29.32862,Report 45649: Memory told of an early morning road crossing near Nixon Class A; Gonzales County,POINT (-97.77225 29.32862)
2808,2015/01/09 00:00:00+00,-98.15854,29.52533,Report 47702: Early evening sighting near a home and strange deer kills investigated at Canyon Lake Class A; Comal County,POINT (-98.15854 29.52533)
2809,2016/07/02 00:00:00+00,-98.325,33.275,Report 55121: Youth has daylight sighting along Texas highway near Jacksboro Class A; Jack County,POINT (-98.325 33.275)
2810,2014/07/14 00:00:00+00,-100.6767,35.93985,(New)            Report 56826: Close daytime sighting on a ranch in the Canadian River Valley  Class A; Roberts County,POINT (-100.6767 35.93985)
2811,2000/05/17 00:00:00+00,-105.4113,36.599,Report 4904: Professor and students discover series of large footprints crossing high mountain trail Class B; Taos County,POINT (-105.4113 36.599)
2812,2004/06/02 00:00:00+00,-105.7197,33.2516,Report 10126: Possible night time sighting by a resident in the Carrizo neighborhood of Mescalero IR Class B; Otero County,POINT (-105.7197 33.2516)
2813,2005/06/21 00:00:00+00,-106.9958,36.91475,Report 11976: Vocalizations heard near Dulce  Class B; Rio Arriba County,POINT (-106.9958 36.91475)
2814,2005/06/26 00:00:00+00,-106.9547,36.7657,Report 11992: Late night vocalizations heard near Dulce Class B; Rio Arriba County,POINT (-106.9547 36.7657)
2815,2005/08/06 00:00:00+00,-108.8548,36.14505,"Report 12271: Possible visitation at a camp, 10 miles northeast of Whiskey Lake. Class B; San Juan County",POINT (-108.8548 36.14505)
2816,2005/08/11 00:00:00+00,-106.9571,36.095,Report 12418: Various sounds heard during the BFRO's Jemez Mts. expedition. Class B; Rio Arriba County,POINT (-106.9571 36.095)
2817,2006/10/02 00:00:00+00,-105.5596,36.19625,"Report 16207: Possible vocalizations, knocks heard by hunters in the Gallegos peak area Class B; Taos County",POINT (-105.5596 36.19625)
2818,1982/01/11 00:00:00+00,-107.1612,36.4178,Report 20011: Hunters experience powerfull knocks on camper and hear vocalizations outside Jicarilla Indian Reservation Class B; Rio Arriba County,POINT (-107.1612 36.4178)
2819,2008/03/12 00:00:00+00,-105.7338,33.27094,"Report 23585: Mescalero Reservation resident sees silhouetted figure swaying at window, large footprints outside house Class B; Otero County",POINT (-105.7338 33.27094)
2820,2001/08/06 00:00:00+00,-105.7395,33.27735,Report 1918: Nighttime sightings on Mescalero IR Class A; Otero County,POINT (-105.7395 33.27735)
2821,2002/06/15 00:00:00+00,-108.87,36.126,Report 4538: Early evening sighting in meadow near Narbona Pass in the Chuska Mountains Class A; San Juan County,POINT (-108.87 36.126)
2822,1983/05/07 00:00:00+00,-106.8803,35.98475,Report 8409: Sasquatch reaches into tent of adult camper Class A; Rio Arriba County,POINT (-106.8803 35.98475)
2823,2004/07/26 00:00:00+00,-105.7947,33.15405,Report 10114: A few witnesses see something reach through an open window in Mescalero N.M. Class A; Otero County,POINT (-105.7947 33.15405)
2824,2002/09/17 00:00:00+00,-108.8676,35.63736,Report 10266: Witness sees unknown animal cross dirt road near New Mexico State Route 264 Class A; McKinley County,POINT (-108.8676 35.63736)
2825,2005/01/23 00:00:00+00,-104.4801,36.9934,Report 10349: Motorist has nighttime sighting below Raton Pass Class A; Colfax County,POINT (-104.4801 36.9934)
2826,2005/01/10 00:00:00+00,-107.3956,36.72065,Report 11109: Close range night time sighting by water hauler near Gobernador (on BLM land). Class A; Rio Arriba County,POINT (-107.3956 36.72065)
2827,2004/12/15 00:00:00+00,-107.6021,36.7474,Report 11526: Water hauler has late night encounter Class A; Rio Arriba County,POINT (-107.6021 36.7474)
2828,2002/03/16 00:00:00+00,-108.7608,36.81315,Report 12542: River guide sees skinny bigfoot at dusk Class A; San Juan County,POINT (-108.7608 36.81315)
2829,2005/11/03 00:00:00+00,-107.9978,35.58565,Report 12994: Man observes creature walking across road. Class A; McKinley County,POINT (-107.9978 35.58565)
2830,2009/05/12 00:00:00+00,-108.892,36.08089,Report 26414: Daytime sighting by two men while driving near Narbona Pass Class A; San Juan County,POINT (-108.892 36.08089)
2831,2011/02/20 00:00:00+00,-105.9678,36.65339,Report 28886: Couple driving home has night time sighting near Tres Piedras Class A; Taos County,POINT (-105.9678 36.65339)
2832,2011/03/07 00:00:00+00,-108.2034,35.37201,"Report 28964: Motorist has close-range encounter with large, hairy biped south of Thoreau Class A; McKinley County",POINT (-108.2034 35.37201)
2833,2011/07/16 00:00:00+00,-108.84,36.0605,Report 34460: A large biped seen in headlights on a moonlit night in the Chuska Mountains Class A; McKinley County,POINT (-108.84 36.0605)
2834,2013/10/18 00:00:00+00,-105.2526,35.52162,"Report 43399: Scientist skeptic has early morning encounter behind gas station near Las Vegas, NM Class A; San Miguel County",POINT (-105.2526 35.52162)
2835,1996/04/15 00:00:00+00,-86.17965,33.94175,Report 483: Multiple witnesses describe multiple encounters Class C; St. Clair County,POINT (-86.17965 33.94175)
2836,1975/08/25 00:00:00+00,-86.68,34.1288,Report 1830: Two separate sighting reports of a creature Class C; Blount County,POINT (-86.68000000000001 34.1288)
2837,1981/09/15 00:00:00+00,-85.16235,32.31435,"Report 179: Man and witnesses have two seperate sighting, 1st while fishing, 2nd while driving Class A; Russell County",POINT (-85.16235 32.31435)
2838,1999/07/15 00:00:00+00,-87.32655,33.28375,"Report 245: Two outdoorsman fishing, loud vocalizations, footsteps heard Class A; Tuscaloosa County",POINT (-87.32655 33.28375)
2839,1983/11/15 00:00:00+00,-86.4559,34.95605,Report 416: A resident's early evening sighting next to his home near New Market Class A; Madison County,POINT (-86.4559 34.95605)
2840,2000/10/10 00:00:00+00,-86.66465,34.5422,Report 435: Daylight sighting by husband and wife near home near Valhermosa Springs Class A; Morgan County,POINT (-86.66464999999999 34.5422)
2841,1993/08/20 00:00:00+00,-87.02025,34.9263,Report 451: Young man has sighting near home Class A; Limestone County,POINT (-87.02025 34.9263)
2842,1999/11/15 00:00:00+00,-87.50905,34.80405,Report 577: Man has repeated visits at family farm Class A; Colbert County,POINT (-87.50905 34.80405)
2843,1978/04/15 00:00:00+00,-87.1105,34.92855,"Report 799: Person fishing recounts story of his encounter with a large, bipedal creature that was wading in the water Class A; Limestone County",POINT (-87.1105 34.92855)
2844,1980/11/15 00:00:00+00,-88.17885,33.13195,"Report 832: Witnesses spot a tall, brown object moving on a hill, also reported are moans and a sighting where red eyes are described Class A; Pickens County",POINT (-88.17885 33.13195)
2845,1997/01/06 00:00:00+00,-88.08305,31.4515,"Report 961: Motorist confronted by hairy, man-like creature on roadside Class A; Washington County",POINT (-88.08305 31.4515)
2846,1990/09/15 00:00:00+00,-87.45876,33.97575,Report 1022: Hunters observe creature walking in the woods Class A; Walker County,POINT (-87.45876 33.97575)
2847,1996/12/05 00:00:00+00,-87.96095,31.58255,"Report 1907: Motorist sees Bigfoot like creature, hears scream Class A; Clarke County",POINT (-87.96095 31.58255)
2848,2000/06/01 00:00:00+00,-86.6333,34.4881,Report 3028: Daylight sighting by lady while her husband was clearing trees Class A; Morgan County,POINT (-86.63330000000001 34.4881)
2849,2001/10/15 00:00:00+00,-87.00665,34.6802,Report 3296: Man on his way to work  sees sasquatch crossing road in his headlights Class A; Limestone County,POINT (-87.00664999999999 34.6802)
2850,2000/02/10 00:00:00+00,-87.09069,31.16,Report 4743: Nighttime sighting by two teens in southern Conecuh County Class A; Conecuh County,POINT (-87.09069 31.16)
2851,2007/09/01 00:00:00+00,-88.14999,33.13,Report 5954: Daylight sighting at eastern dike of East Lagoon in Aliceville Class A; Pickens County,POINT (-88.14999 33.13)
2852,2003/08/30 00:00:00+00,-87.35664,33.21145,Report 6938: Tracks and feces found in freshly turned field Class A; Tuscaloosa County,POINT (-87.35664 33.21145)
2853,2003/06/28 00:00:00+00,-87.31821,33.26035,Report 7031: Lady sees large hairy creature on the side of the road Class A; Tuscaloosa County,POINT (-87.31820999999999 33.26035)
2854,2004/05/28 00:00:00+00,-86.52105,34.7325,Report 7235: Recollection of an afternoon sighting on Green Mountain Class A; Madison County,POINT (-86.52105 34.7325)
2855,2003/11/26 00:00:00+00,-85.4258,32.6218,Report 7427: Four youths have harrowing experience in Alabama backwoods.  Class A; Lee County,POINT (-85.4258 32.6218)
2856,2004/05/09 00:00:00+00,-86.64066,33.3674,Report 8171: Nighttime Sighting on County Road Class A; Shelby County,POINT (-86.64066 33.3674)
2857,2004/09/30 00:00:00+00,-86.4664,33.6205,Report 8679: Adult recalls childhood sighting at dusk near Moody Class A; St. Clair County,POINT (-86.46639999999999 33.6205)
2858,1979/09/15 00:00:00+00,-86.7891,33.8132,Report 10498: Hiker has daylight sighting near Warrior. Class A; Jefferson County,POINT (-86.7891 33.8132)
2859,2006/09/10 00:00:00+00,-87.24547,32.30673,Report 14082: Daylight road crossing sighting near Orrville Class A; Dallas County,POINT (-87.24547 32.30673)
2860,2007/05/19 00:00:00+00,-85.705,32.43,Report 17455: Sighting by duck hunters in swamp area within Tuskegee National Forest Class A; Macon County,POINT (-85.705 32.43)
2861,2007/04/22 00:00:00+00,-85.625,33.35,Report 17480: Sighting by a group of campers in Cheaha Mountain State Park Class A; Talladega County,POINT (-85.625 33.35)
2862,1992/08/15 00:00:00+00,-86.17524,34.27607,Report 18043: Evening sighting by family driving by Guntersville Lake Class A; Marshall County,POINT (-86.17524 34.27607)
2863,2007/07/18 00:00:00+00,-86.5,33.59,Report 22539: Roadside Sighting near Moody Class A; St. Clair County,POINT (-86.5 33.59)
2864,2001/04/13 00:00:00+00,-86.581,32.184,Report 24646: Early morning sighting by a fisherman south of Montgomery Class A; Lowndes County,POINT (-86.581 32.184)
2865,1999/11/23 00:00:00+00,-86.17122,33.36305,Report 25238: Woman recalls encountering a creature while driving through Talladega National Forest Class A; Talladega County,POINT (-86.17122000000001 33.36305)
2866,2009/02/24 00:00:00+00,-86.6575,34.71139,Report 25559: Exec on business trip has sighting from balcony of hotel near Huntsville Class A; Madison County,POINT (-86.6575 34.71139)
2867,1979/09/14 00:00:00+00,-87.91833,30.7113,Report 26513: Man recalls a sighting after Hurricane Frederic north of Mobile Class A; Baldwin County,POINT (-87.91833 30.7113)
2868,2000/05/13 00:00:00+00,-86.4891,32.76967,Report 26886: Daylight sighting while riding ATV on his private property outside Verbena Class A; Chilton County,POINT (-86.48909999999999 32.76967)
2869,1980/01/12 00:00:00+00,-85.35995,31.86801,Report 27067: Motorists pulled over on a rural highway at night describe standoff in headlights east of Clayton Class A; Barbour County,POINT (-85.35995 31.86801)
2870,2010/03/12 00:00:00+00,-87.53395,33.8957,Report 27459: Motorist sights dirty-white upright creature near the town of Kansas Class A; Walker County,POINT (-87.53395 33.8957)
2871,1990/05/15 00:00:00+00,-87.53395,33.8957,Report 27480: Woman recounts childhood sighting of a white creature near the town of Kansas Class A; Walker County,POINT (-87.53395 33.8957)
2872,2005/01/12 00:00:00+00,-87.77686,34.70112,Report 27568: Daylight sighting of a Bigfoot outside Muscle Shoals Class A; Colbert County,POINT (-87.77686 34.70112)
2873,1983/10/14 00:00:00+00,-87.06486,31.13586,Report 33307: Memory told of a close encounter while riding a bike as a teen in Brewton Class A; Escambia County,POINT (-87.06486 31.13586)
2874,1978/10/10 00:00:00+00,-86.54527,31.34781,Report 35293: Daylight observation remembered of a Bigfoot holding a baby pig near Andalusia Class A; Covington County,POINT (-86.54527 31.34781)
2875,2012/05/21 00:00:00+00,-88.12475,33.41574,Report 35475: Daylight road crossing near Vernon Class A; Lamar County,POINT (-88.12475000000001 33.41574)
2876,2008/02/15 00:00:00+00,-88.26291,31.25385,Report 37038: Nighttime sighting of a tall blonde biped crossing Hwy. 45 north of Fruitdale Class A; Washington County,POINT (-88.26291000000001 31.25385)
2877,2012/11/01 00:00:00+00,-85.48985,33.82162,Report 37094: Multiple sightings close to Lookout Mountain near Gadsden Class A; Etowa County,POINT (-85.48985 33.82162)
2878,2012/08/15 00:00:00+00,-86.5045,34.32279,Report 39383: Kayaker has rocks thrown and observes the culprit near Union Grove Class A; Morgan County,POINT (-86.50449999999999 34.32279)
2879,2013/03/16 00:00:00+00,-86.56954,34.47091,Report 40417: Nighttime encounters close to home near Morgan Class A; Morgan County,POINT (-86.56954 34.47091)
2880,2013/01/23 00:00:00+00,-86.88621,34.29511,Report 40912: Deer hunter hears then sees large hair-covered biped near the Morgan County line Class A; Cullman County,POINT (-86.88621000000001 34.29511)
2881,2013/10/15 00:00:00+00,-86.37698,32.48322,Report 42939: Late afternoon sighting by a bow hunter in his tree stand south of Clanton Class A; Chilton County,POINT (-86.37698 32.48322)
2882,2013/10/02 00:00:00+00,-86.98473,33.55153,Report 43689: Night fisherman first hears and then observes two Bigfoots in his spotlight near Birmingham Class A; Jefferson County,POINT (-86.98473 33.55153)
2883,2014/03/30 00:00:00+00,-85.9793,32.91874,Report 44487: Memory told of a close dalylight observation outside Alexander City Class A; Tallapoosa County,POINT (-85.97929999999999 32.91874)
2884,2014/12/27 00:00:00+00,-87.6942,33.37095,Report 44849: Sightings at night in the same area off Bone Camp Road near Northport Class A; Tuscaloosa County,POINT (-87.6942 33.37095)
2885,2014/12/31 00:00:00+00,-85.19265,31.651,"Report 44986: Memory told of a close up daylight encounter with two, possibly young, Bigfoots near Abbeville Class A; Henry County",POINT (-85.19265 31.651)
2886,2014/06/09 00:00:00+00,-86.96416,34.00806,Report 45296: Motorist observes a Bigfoot chasing a deer at night near Bremen Class A; Cullman County,POINT (-86.96416000000001 34.00806)
2887,2014/09/17 00:00:00+00,-85.21574,31.23374,Report 46746: Nighttime sighting by a motorist west of Newville Class A; Henry County,POINT (-85.21574 31.23374)
2888,2013/01/28 00:00:00+00,-85.7944,31.53475,Report 47975: Motorist observes a tall biped with an ape-like face while driving at dusk near Ariton Class A; Coffee County,POINT (-85.7944 31.53475)
2889,2014/01/14 00:00:00+00,-86.84557,33.89833,Report 50178: Recollection of a roadside sighting of a white Bigfoot near Blount Springs Class A; Blount County,POINT (-86.84557 33.89833)
2890,1994/09/15 00:00:00+00,-85.57415,33.7065,Report 273: Husband and wife hear scream while fishing Class B; Cleburne County,POINT (-85.57415 33.7065)
2891,2000/07/15 00:00:00+00,-85.8175,33.48665,Report 1419: Large footprint found in a sandy creek bank near Talladega National Forest Class B; Talladega County,POINT (-85.8175 33.48665)
2892,1985/08/15 00:00:00+00,-86.5653,32.4456,Report 1783: Night hunters hear strange screams in the woods Class B; Autauga County,POINT (-86.56529999999999 32.4456)
2893,2007/09/12 00:00:00+00,-86.255,31.29,Report 8635: Possible repeat approaches to a rural residence at night outside OPP Class B; Covington County,POINT (-86.255 31.29)
2894,2006/06/03 00:00:00+00,-86.00004,33.00014,Report 8921: Possible daylight sighting near freeway outside Birmingham Class B; Blount County,POINT (-86.00004 33.00014)
2895,2005/02/05 00:00:00+00,-86.2952,33.6332,Report 10501: Hikers find footprints near Pell City. Class B; St. Clair County,POINT (-86.29519999999999 33.6332)
2896,2007/08/26 00:00:00+00,-85.925,31.85,Report 15473: Possible stalking on mountain outside Troy Class B; Pike County,POINT (-85.925 31.85)
2897,2006/09/22 00:00:00+00,-86.97057,34.73139,Report 15597: Possible vocalizations reported near Tanner Class B; Limestone County,POINT (-86.97057 34.73139)
2898,2007/08/06 00:00:00+00,-87.29,31.99,Report 17035: Wood knocks heard by hunter outside Camden Class B; Wilcox County,POINT (-87.29000000000001 31.99)
2899,2007/02/04 00:00:00+00,-88.34223,30.47612,Report 17168: Nighttime sighting by motorists outside Grand Bay Class B; Mobile County,POINT (-88.34223 30.47612)
2900,2002/05/30 00:00:00+00,-85.2222,32.6825,Report 18033: Possible stalking of couple parked at power line cut outside Opelika Class B; Lee County,POINT (-85.2222 32.6825)
2901,2007/01/30 00:00:00+00,-85.21545,32.67715,Report 18376: Couple reports possible stalking near abandoned rural graveyard outside town of Valley Class B; Lee County,POINT (-85.21545 32.67715)
2902,2007/09/12 00:00:00+00,-86.86,33.1,Report 21714: Rescue workers describes possible stalking on the Cahaba River outside Montevallo Class B; Bibb County,POINT (-86.86 33.1)
2903,2008/01/19 00:00:00+00,-85.7075,31.35,Report 22899: Possible daylight encounter on Fort Rucker Army Base Class B; Dale County,POINT (-85.7075 31.35)
2904,2008/01/19 00:00:00+00,-85.87055,33.46345,Report 22969: Camper Awakened by Loud Wood Knocks in Talladega National Forrest Class B; Clay County,POINT (-85.87054999999999 33.46345)
2905,2008/08/31 00:00:00+00,-87.5047,31.20325,Report 24451: Two friends have a possible nighttime sighting on a rural road outside Madison Class B; Clarke County,POINT (-87.5047 31.20325)
2906,2008/11/28 00:00:00+00,-86.59747,34.55946,Report 25111: Ohio howl type vocalizations for several hours in early morning near Lacey's Spring Class B; Morgan County,POINT (-86.59747 34.55946)
2907,2008/04/15 00:00:00+00,-87.95277,34.8986,Report 28326: Recollection of seeing a hair covered creature squatting next to a road near Waterloo Class B; Lauderdale County,POINT (-87.95277 34.8986)
2908,2011/04/01 00:00:00+00,-85.61766,31.30503,Report 34224: Possible late night encounter outside a home near Pinckard Class B; Dale County,POINT (-85.61766 31.30503)
2909,2012/03/15 00:00:00+00,-87.28992,33.20837,Report 35339: Unexplained happenings on a farm outside Tuscaloosa Class B; Tuscaloosa County,POINT (-87.28992 33.20837)
2910,2012/12/01 00:00:00+00,-85.79889,34.56327,Report 38022: Large black figure seen on a ridgeline near Hytop Class B; Jackson County,POINT (-85.79889 34.56327)
2911,2013/01/27 00:00:00+00,-85.86473,34.04129,Report 39620: Motorist has two possible sightings on the Appalachian Hwy. near Gadsden Class B; Etowa County,POINT (-85.86472999999999 34.04129)
2912,2013/11/10 00:00:00+00,-85.49103,33.12572,Report 42692: Daytime road crossing seen near Ashland Class B; Clay County,POINT (-85.49102999999999 33.12572)
2913,1988/07/15 00:00:00+00,-87.3775,33.89236,Report 43217: Memory of 3 hairy fingers sliding under the front door outside Nauvoo Class B; Walker County,POINT (-87.3775 33.89236)
2914,2002/09/16 00:00:00+00,-87.56807,31.809,Report 43402: Possible ongoing activty in a rural community near Chance Class B; Clarke County,POINT (-87.56807000000001 31.809)
2915,2014/07/27 00:00:00+00,-85.7894,33.24084,Report 45498: Strange occurrences are ongoing at a rural home outside Talladega Class B; Talladega County,POINT (-85.7894 33.24084)
2916,2001/09/08 00:00:00+00,-88.72985,30.38345,Report 2376: Young couple encounter a rancid smell Class B; Jackson County,POINT (-88.72985 30.38345)
2917,1997/10/12 00:00:00+00,-89.6918,30.46825,Report 8429: Afternoon sighting by mother and daughter in Honey Island Swamp Class B; Pearl River County,POINT (-89.6918 30.46825)
2918,1981/08/15 00:00:00+00,-88.65135,32.31255,Report 13347: Possible daylight sighting by boy near Meridian Class B; Lauderdale County,POINT (-88.65134999999999 32.31255)
2919,2010/10/21 00:00:00+00,-88.68893,32.09515,Report 35789: Possible wood knocks heard by a photographer near Quitman Class B; Clarke County,POINT (-88.68893 32.09515)
2920,2013/02/16 00:00:00+00,-88.26655,34.735,Report 39764: Possible night screams heard near Burnsville Class B; Tishomingo County,POINT (-88.26655 34.735)
2921,1973/01/01 00:00:00+00,-90.71574,31.1603,Report 1338: Several incidents in the East Fork Community Class A; Amite County,POINT (-90.71574 31.1603)
2922,1950/01/01 00:00:00+00,-89.59135,33.10925,Report 1339: Creature seen by witnesses Class A; Attala County,POINT (-89.59135000000001 33.10925)
2923,1977/04/30 00:00:00+00,-88.74805,32.3372,"Report 1342: Child sees a large, dark face staring at him from the bushes.  Class A; Lauderdale County",POINT (-88.74805000000001 32.3372)
2924,1978/08/06 00:00:00+00,-88.40335,33.50025,Report 1344: while playing tag with several other children witness saw a white hairy creature.  Class A; Lowndes County,POINT (-88.40335 33.50025)
2925,1997/10/16 00:00:00+00,-89.845,34.31605,Report 1345: creature leaned on the hood of a car.  Class A; Panola County,POINT (-89.845 34.31605)
2926,1975/08/14 00:00:00+00,-88.7496,32.2714,"Report 4681: Nighttime sighting by teens, near Meridian Class A; Lauderdale County",POINT (-88.7496 32.2714)
2927,2005/01/13 00:00:00+00,-89.0338,30.97675,Report 4767: Brothers have nighttime sighting near Leaf River Wildlife Management Area Class A; George County,POINT (-89.0338 30.97675)
2928,2005/01/30 00:00:00+00,-90.8022,33.56555,Report 8732: Motorist has late night sighting of a light colored creature on rural highway Class A; Bolivar County,POINT (-90.8022 33.56555)
2929,1979/11/28 00:00:00+00,-91.08505,31.39275,Report 12122: Morning sighting by hunter in Homochitto National Forest near Knoxville Class A; Franklin County,POINT (-91.08505 31.39275)
2930,2004/06/15 00:00:00+00,-88.864,32.1806,Report 12290: Motorists have early morning sighting near Enterprise Class A; Clarke County,POINT (-88.864 32.1806)
2931,2006/01/05 00:00:00+00,-88.19894,34.60905,Report 13494: Sundown sighting near Tishomingo State Park Class A; Tishomingo County,POINT (-88.19893999999999 34.60905)
2932,1987/10/10 00:00:00+00,-88.77015,32.036,Report 13918: Night time sighting by motorists on Highway 512 near Elwood (driver's observation) Class A; Clarke County,POINT (-88.77015 32.036)
2933,1987/10/10 00:00:00+00,-88.77015,32.036,Report 14144: Night time sighting by motorists on Highway 512 near Elwood (passenger's observation) Class A; Clarke County,POINT (-88.77015 32.036)
2934,1979/10/10 00:00:00+00,-90.19371,32.40191,Report 27012: Witnesses tell of a sighting they had as teenagers outside Jackson - w/sketch by artist Class A; Hinds County,POINT (-90.19371 32.40191)
2935,1986/04/15 00:00:00+00,-84.5422,33.4996,Report 444: Family sightings over 100 years in Fayette and Fulton Counties Class C; Fayette County,POINT (-84.54219999999999 33.4996)
2936,2014/06/17 00:00:00+00,-85.22781,34.14117,Report 45464: Motorist has a daylight sighting on Hwy. 9 east of Cedar Bluff Class A; Cherokee County,POINT (-85.22781000000001 34.14117)
2937,2012/12/08 00:00:00+00,-82.0443,30.71004,Report 39080: Late night sighting by a stranded boater on the St. Marys River Class A; Nassau County,POINT (-82.04430000000001 30.71004)
2938,2005/01/31 00:00:00+00,-85.12705,33.26885,Report 398: Woman and friend drive past amazing animal on Georgia backroad  Class A; Heard County,POINT (-85.12705 33.26885)
2939,1974/06/15 00:00:00+00,-85.0,34.0,Report 447: Unusual incident... a horseback rider's close encounter Class A; Douglas County,POINT (-85 34)
2940,1993/11/03 00:00:00+00,-84.59345,34.28745,"Report 1864: Large, Dark Gray form crosses road in front of motorist Class A; Cherokee County",POINT (-84.59345 34.28745)
2941,1979/12/01 00:00:00+00,-82.24471,33.3646,"Report 2218: Man approached at close range by man/ape creature at Fort Gordon, US Army Signal School Class A; Richmond County",POINT (-82.24471 33.3646)
2942,1978/06/15 00:00:00+00,-83.4192,34.6423,Report 2219: Children chased from woods by a seven foot tall creature Class A; Stephens County,POINT (-83.4192 34.6423)
2943,2000/08/30 00:00:00+00,-85.0409,32.0538,"Report 2220: Two campers report seeing tall creature at Rood Park campground and boat landing by the Chattahoochee River, just south of Florence Marina Class A; Stewart County",POINT (-85.04089999999999 32.0538)
2944,1982/06/15 00:00:00+00,-81.88475,31.8792,"Report 2279: Multiple witness sighting near Beards Creek Church, outside Glennville Class A; Tattnall County",POINT (-81.88475 31.8792)
2945,1985/09/15 00:00:00+00,-84.2269,34.70435,Report 2393: The Georgia chopper crash story has been debunked. See msg from P. Caulkins in the investigator notes. Class A; Fannin County,POINT (-84.2269 34.70435)
2946,2002/06/10 00:00:00+00,-83.412,30.67,"Report 4393: Early morning sighting of large, upright animal on rural bridge in Southern Georgia Class A; Brooks County",POINT (-83.41200000000001 30.67)
2947,1998/10/15 00:00:00+00,-81.73075,31.82345,Report 5395: Deer hunter has encounter south of Fort Stewart.   Class A; Long County,POINT (-81.73075 31.82345)
2948,1961/09/01 00:00:00+00,-84.53352,33.70037,Report 6097: Man describes childhood sighting at rural property on the outskirts of Atlanta Class A; Fulton County,POINT (-84.53352 33.70037)
